"filename", "language", "XML", "C#", "Markdown", "Log", "JSON", "Python", "ShaderLab", "HLSL", "HTML", "comment", "blank", "total"
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnBuiltInOperatorEnum.cs", "C#", 0, 100, 0, 0, 0, 0, 0, 0, 0, 70, 27, 197
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnConverter.cs", "C#", 0, 1266, 0, 0, 0, 0, 0, 0, 0, 281, 250, 1797
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnConverterWindow.cs", "C#", 0, 227, 0, 0, 0, 0, 0, 0, 0, 73, 55, 355
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnConverterWindowDisabled.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnEnumExtensions.cs", "C#", 0, 147, 0, 0, 0, 0, 0, 0, 0, 28, 32, 207
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnExpression.cs", "C#", 0, 87, 0, 0, 0, 0, 0, 0, 0, 11, 19, 117
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnProject.cs", "C#", 0, 991, 0, 0, 0, 0, 0, 0, 0, 214, 212, 1417
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Yarn\YarnStatementType.cs", "C#", 0, 63, 0, 0, 0, 0, 0, 0, 0, 21, 18, 102
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Localization Tool\LocalizationToolsWindow.cs", "C#", 0, 221, 0, 0, 0, 0, 0, 0, 0, 8, 26, 255
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Localization Tool\LocalizationToolsWindowPrefs.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 10, 65
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Renamer\DialogueSystemAssetRenamerUtility.cs", "C#", 0, 737, 0, 0, 0, 0, 0, 0, 0, 50, 79, 866
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Renamer\DialogueSystemAssetRenamerWindow.cs", "C#", 0, 359, 0, 0, 0, 0, 0, 0, 0, 9, 61, 429
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\ScriptingSymbolNames.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Setup Wizards\DialogueManagerWizard.cs", "C#", 0, 669, 0, 0, 0, 0, 0, 0, 0, 15, 54, 738
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Setup Wizards\NPCSetupWizard.cs", "C#", 0, 556, 0, 0, 0, 0, 0, 0, 0, 12, 46, 614
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Setup Wizards\PlayerSetupWizard.cs", "C#", 0, 620, 0, 0, 0, 0, 0, 0, 0, 8, 60, 688
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Setup Wizards\WelcomeWindow.cs", "C#", 0, 370, 0, 0, 0, 0, 0, 0, 0, 9, 30, 409
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Unique ID Tool\UniqueIDWindow.cs", "C#", 0, 551, 0, 0, 0, 0, 0, 0, 0, 28, 42, 621
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Unique ID Tool\UniqueIDWindowPrefs.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 0, 0, 17, 15, 89
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Updater\DialogueSystem1xTo2xUpdater.cs", "C#", 0, 300, 0, 0, 0, 0, 0, 0, 0, 9, 25, 334
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\UI\Standard UI\Dialogue UI\StandardUIMenuPanelEditor.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 0, 0, 1, 13, 71
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\UI\Standard UI\Dialogue UI\StandardUISubtitlePanelEditor.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 11, 67
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\UI\Standard UI\Selector UI\SelectorUseStandardUIElementsEditor.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 7, 22
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\BitMaskDrawer.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 7, 26
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\DialogueEditorStyles.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 4, 11, 52
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\EditorTools.cs", "C#", 0, 188, 0, 0, 0, 0, 0, 0, 0, 10, 29, 227
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\EditorWindowTools.cs", "C#", 0, 141, 0, 0, 0, 0, 0, 0, 0, 10, 27, 178
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\EditorZoomArea.cs", "C#", 0, 72, 0, 0, 0, 0, 0, 0, 0, 3, 11, 86
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\LuaConditionWizard.cs", "C#", 0, 983, 0, 0, 0, 0, 0, 0, 0, 47, 116, 1146
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\LuaConditionsWizardDrawer.cs", "C#", 0, 66, 0, 0, 0, 0, 0, 0, 0, 2, 11, 79
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\LuaScriptWizard.cs", "C#", 0, 991, 0, 0, 0, 0, 0, 0, 0, 44, 132, 1167
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\LuaScriptWizardDrawer.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 2, 11, 81
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\LuaWizardBase.cs", "C#", 0, 394, 0, 0, 0, 0, 0, 0, 0, 9, 52, 455
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\RelationsInspector\RelationsInspectorLink.cs", "C#", 0, 93, 0, 0, 0, 0, 0, 0, 0, 16, 25, 134
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\SequenceEditorTools.cs", "C#", 0, 469, 0, 0, 0, 0, 0, 0, 0, 25, 66, 560
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Utility\TemplateTools.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 4, 12, 59
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Arcweave\ArcweaveLua.cs", "C#", 0, 70, 0, 0, 0, 0, 0, 0, 0, 6, 14, 90
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Arcweave\ArcweaveProject.cs", "C#", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 22, 165
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ArticyConverter.cs", "C#", 0, 1382, 0, 0, 0, 0, 0, 0, 0, 213, 158, 1753
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ArticyData.cs", "C#", 0, 453, 0, 0, 0, 0, 0, 0, 0, 6, 76, 535
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ArticyLuaFunctions.cs", "C#", 0, 103, 0, 0, 0, 0, 0, 0, 0, 7, 11, 121
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ArticySchemaTools.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 5, 8, 68
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ArticyTools.cs", "C#", 0, 220, 0, 0, 0, 0, 0, 0, 0, 104, 43, 367
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ConversionSetting.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 10, 45
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ConversionSettings.cs", "C#", 0, 113, 0, 0, 0, 0, 0, 0, 0, 4, 21, 138
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\ConverterPrefs.cs", "C#", 0, 105, 0, 0, 0, 0, 0, 0, 0, 6, 21, 132
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 1.4\Articy_1_4_Tools.cs", "C#", 0, 200, 0, 0, 0, 0, 0, 0, 0, 36, 34, 270
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 1.4\XmlContentExport_FullProject_1_4.cs", "C#", 0, 4733, 0, 0, 0, 0, 0, 0, 0, 687, 1043, 6463
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 2.2\Articy_2_2_Tools.cs", "C#", 0, 305, 0, 0, 0, 0, 0, 0, 0, 6, 38, 349
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 2.2\XmlContentExport_FullProject_2_2.cs", "C#", 0, 5823, 0, 0, 0, 0, 0, 0, 0, 836, 1286, 7945
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 2.4\Articy_2_4_Tools.cs", "C#", 0, 601, 0, 0, 0, 0, 0, 0, 0, 13, 55, 669
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 2.4\XmlContentExport_FullProject_2_4.cs", "C#", 0, 7905, 0, 0, 0, 0, 0, 0, 0, 1119, 1755, 10779
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 3.1\Articy_3_1_Tools.cs", "C#", 0, 636, 0, 0, 0, 0, 0, 0, 0, 15, 57, 708
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Articy\Schemas\Articy 3.1\XmlContentExport_FullProject_3_1.cs", "C#", 0, 10251, 0, 0, 0, 0, 0, 0, 0, 1124, 1756, 13131
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Aurora\NWNUtility.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 19, 7, 40
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Celtx\CeltxData.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Celtx\CeltxDataRaw.cs", "C#", 0, 193, 0, 0, 0, 0, 0, 0, 0, 30, 54, 277
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Celtx\CeltxFields.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 0, 0, 11, 21, 85
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Celtx\CeltxToDialogueDatabase.cs", "C#", 0, 1059, 0, 0, 0, 0, 0, 0, 0, 9, 145, 1213
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Chat Mapper\ChatMapperUtility.cs", "C#", 0, 40, 0, 0, 0, 0, 0, 0, 0, 17, 9, 66
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Twine\TwineImporter.cs", "C#", 0, 500, 0, 0, 0, 0, 0, 0, 0, 28, 64, 592
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Importers\Twine\TwineStory.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 0, 0, 4, 8, 51
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\Assignment.cs", "C#", 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 16, 119
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\BreakStmt.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\Chunk.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 6, 55
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\DoStmt.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\ExprStmt.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\ForInStmt.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 1, 11, 62
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\ForStmt.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\Function.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\IfStmt.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\LocalFunc.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\LocalVar.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 6, 34
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\RepeatStmt.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\ReturnStmt.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\Statement.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Chunk\WhileStmt.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\Access.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\BaseExpr.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\BoolLiteral.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\Expr.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\FunctionBody.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\FunctionCall.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 15, 4, 52
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\FunctionValue.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\GroupExpr.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\KeyAccess.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\MethodCall.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 1, 3, 39
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\NameAccess.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\NilLiteral.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\NumberLiteral.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\OperTable.cs", "C#", 0, 78, 0, 0, 0, 0, 0, 0, 0, 11, 9, 98
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\Operation.cs", "C#", 0, 318, 0, 0, 0, 0, 0, 0, 0, 3, 22, 343
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\OperatorExpr.cs", "C#", 0, 71, 0, 0, 0, 0, 0, 0, 0, 1, 14, 86
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\PrimaryExpr.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\StringLiteral.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\TableConstructor.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\Term.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\VarName.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Expr\VariableArg.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Extra\LuaInterpreterExtensions.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 0, 0, 13, 9, 64
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Extra\Tuple.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 4, 24, 102
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaInterpreter.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 5, 12, 91
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\BaseLib.cs", "C#", 0, 233, 0, 0, 0, 0, 0, 0, 0, 4, 32, 269
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\FileLib.cs", "C#", 0, 166, 0, 0, 0, 0, 0, 0, 0, 4, 31, 201
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\IOLib.cs", "C#", 0, 111, 0, 0, 0, 0, 0, 0, 0, 11, 14, 136
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\MathLib.cs", "C#", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 33, 269
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\OSLib.cs", "C#", 0, 98, 0, 0, 0, 0, 0, 0, 0, 44, 14, 156
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\StringLib.cs", "C#", 0, 129, 0, 0, 0, 0, 0, 0, 0, 2, 21, 152
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaLibrary\TableLib.cs", "C#", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 18, 196
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaBoolean.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaError.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaFunction.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaMethodFunction.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 4, 6, 47
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaMultiValue.cs", "C#", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 15, 100
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaNil.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaNumber.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaString.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaTable.cs", "C#", 0, 454, 0, 0, 0, 0, 0, 0, 0, 18, 85, 557
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaUserdata.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\LuaValue\LuaValue.cs", "C#", 0, 76, 0, 0, 0, 0, 0, 0, 0, 3, 14, 93
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Lua\Lua Interpreter\Parser\Parser.cs", "C#", 0, 2834, 0, 0, 0, 0, 0, 0, 0, 24, 543, 3401
